#Limiti di energia lasciata in Si1 per identificazione in Z e A per PSA Imax-E in Si1
#blocco qua tel Z ESi1minZid ESi1maxZid ESi1minAid ESi1maxAid
1 2 1 20 519.0 900.0 658.0 892.0
1 2 1 21 564.0 956.0 726.0 925.0
1 2 1 22 617.0 1012.0 788.0 978.0
1 2 1 23 650.0 1063.0 -1  -1 
1 2 1 24 690.0 1105.0 -1  -1 
1 2 1 25 821.0 942.0 -1  -1 
1 2 2 1 2.0 25.0 -1  -1 
1 2 2 2 5.0 50.0 -1  -1 
1 2 2 3 9.0 72.0 23.0 56.0
1 2 2 4 15.0 85.0 34.0 85.0
1 2 2 5 21.0 118.0 52.0 118.0
1 2 2 6 28.0 157.0 73.0 157.0
1 2 2 7 38.0 194.0 99.0 193.0
1 2 2 8 51.0 237.0 123.0 237.0
1 2 2 9 64.0 351.0 169.0 282.0
1 2 2 10 99.0 371.0 207.0 328.0
1 2 2 11 120.0 410.0 236.0 376.0
1 2 2 12 147.0 455.0 264.0 428.0
1 2 2 13 181.0 538.0 327.0 480.0
1 2 2 14 199.0 614.0 382.0 531.0
1 2 2 15 238.0 643.0 421.0 605.0
1 2 2 16 269.0 695.0 471.0 657.0
1 2 2 17 35.0 760.0 534.0 712.0
1 2 2 18 359.0 809.0 596.0 771.0
1 2 2 19 397.0 850.0 652.0 830.0
1 2 2 20 486.0 907.0 711.0 873.0
1 2 2 21 516.0 959.0 -1  -1 
1 2 2 22 605.0 1012.0 -1  -1 
1 2 2 23 645.0 1067.0 -1  -1 
1 2 2 24 689.0 1117.0 -1  -1 
1 2 2 25 761.0 1122.0 -1  -1 
1 2 3 1 2.0 26.0 -1  -1 
1 2 3 2 4.0 48.0 -1  -1 
1 2 3 3 9.0 57.0 20.0 55.0
1 2 3 4 15.0 85.0 33.0 85.0
1 2 3 5 21.0 117.0 57.0 117.0
1 2 3 6 29.0 154.0 78.0 154.0
1 2 3 7 40.0 194.0 106.0 194.0
1 2 3 8 49.0 240.0 124.0 240.0
1 2 3 9 70.0 335.0 188.0 282.0
1 2 3 10 100.0 364.0 226.0 329.0
1 2 3 11 124.0 408.0 252.0 387.0
1 2 3 12 161.0 447.0 298.0 428.0
1 2 3 13 177.0 538.0 341.0 490.0
1 2 3 14 218.0 616.0 388.0 545.0
1 2 3 15 257.0 648.0 433.0 604.0
1 2 3 16 291.0 696.0 487.0 662.0
1 2 3 17 323.0 765.0 550.0 722.0
1 2 3 18 371.0 807.0 627.0 773.0
1 2 3 19 414.0 855.0 664.0 837.0
1 2 3 20 522.0 901.0 -1  -1 
1 2 3 21 553.0 960.0 -1  -1 
1 2 3 22 627.0 1014.0 -1  -1 
1 2 3 23 662.0 1071.0 -1  -1 
1 2 3 24 708.0 1116.0 -1  -1 
1 2 3 25 772.0 1129.0 -1  -1 
1 2 4 1 1.0 25.0 -1  -1 
1 2 4 2 3.0 46.0 -1  -1 
1 2 4 3 8.0 66.0 22.0 54.0
1 2 4 4 14.0 87.0 35.0 86.0
1 2 4 5 22.0 117.0 49.0 117.0
1 2 4 6 30.0 155.0 77.0 152.0
1 2 4 7 40.0 195.0 94.0 192.0
1 2 4 8 56.0 235.0 117.0 235.0
1 2 4 9 72.0 359.0 151.0 280.0
