#Limiti di energia lasciata in Si1 per identificazione in Z e A per PSA Imax-E in Si1
#blocco qua tel Z ESi1minZid ESi1maxZid ESi1minAid ESi1maxAid
1 4 2 15 246.0 629.0 420.0 611.0
1 4 2 16 279.0 674.0 461.0 650.0
1 4 2 17 331.0 719.0 539.0 708.0
1 4 2 18 345.0 767.0 582.0 760.0
1 4 2 19 370.0 821.0 638.0 821.0
1 4 2 20 476.0 876.0 -1  -1 
1 4 2 21 542.0 931.0 -1  -1 
1 4 2 22 753.0 934.0 -1  -1 
1 4 4 1 4.0 23.0 -1  -1 
1 4 4 2 5.0 36.0 -1  -1 
1 4 4 3 8.0 52.0 25.0 43.0
1 4 4 4 13.0 81.0 37.0 81.0
1 4 4 5 19.0 114.0 54.0 112.0
1 4 4 6 26.0 151.0 79.0 151.0
1 4 4 7 35.0 194.0 104.0 187.0
1 4 4 8 48.0 277.0 141.0 230.0
1 4 4 9 62.0 290.0 153.0 270.0
1 4 4 10 82.0 373.0 199.0 326.0
1 4 4 11 134.0 484.0 220.0 371.0
1 4 4 12 155.0 435.0 275.0 422.0
1 4 4 13 192.0 501.0 307.0 483.0
1 4 4 14 194.0 566.0 366.0 566.0
1 4 4 15 234.0 617.0 400.0 593.0
1 4 4 16 265.0 669.0 472.0 649.0
1 4 4 17 357.0 694.0 511.0 694.0
1 4 4 18 354.0 762.0 590.0 758.0
1 4 4 19 427.0 815.0 657.0 810.0
1 4 4 20 429.0 871.0 -1  -1 
1 4 4 21 681.0 911.0 -1  -1 
2 1 1 1 3.0 24.0 -1  -1 
2 1 1 2 6.0 36.0 -1  -1 
2 1 1 3 10.0 55.0 24.0 55.0
2 1 1 4 17.0 83.0 33.0 83.0
2 1 1 5 25.0 117.0 65.0 111.0
2 1 1 6 34.0 150.0 82.0 150.0
2 1 1 7 47.0 231.0 115.0 185.0
2 1 1 8 62.0 232.0 139.0 227.0
2 1 1 9 82.0 322.0 176.0 284.0
2 1 1 10 126.0 375.0 217.0 337.0
2 1 1 11 149.0 422.0 251.0 387.0
2 1 1 12 168.0 473.0 296.0 436.0
2 1 1 13 203.0 531.0 337.0 494.0
2 1 1 14 233.0 599.0 378.0 538.0
2 1 1 15 272.0 649.0 429.0 591.0
2 1 1 16 309.0 688.0 479.0 648.0
2 1 1 17 349.0 726.0 532.0 705.0
2 1 1 18 387.0 772.0 606.0 767.0
2 1 1 19 432.0 821.0 640.0 812.0
2 1 1 20 467.0 874.0 -1  -1 
2 1 1 21 519.0 930.0 -1  -1 
2 1 1 22 667.0 962.0 -1  -1 
2 1 1 23 675.0 751.0 -1  -1 
2 1 2 1 3.0 23.0 -1  -1 
2 1 2 2 4.0 36.0 -1  -1 
2 1 2 3 8.0 56.0 26.0 55.0
2 1 2 4 13.0 83.0 39.0 83.0
2 1 2 5 21.0 117.0 61.0 116.0
2 1 2 6 29.0 151.0 84.0 151.0
2 1 2 7 42.0 239.0 118.0 189.0
2 1 2 8 57.0 257.0 148.0 230.0
2 1 2 9 80.0 335.0 175.0 292.0
2 1 2 10 119.0 361.0 225.0 327.0
2 1 2 11 148.0 419.0 264.0 376.0
2 1 2 12 174.0 454.0 308.0 426.0
2 1 2 13 205.0 537.0 359.0 495.0
2 1 2 14 229.0 582.0 390.0 545.0
2 1 2 15 267.0 633.0 440.0 592.0
2 1 2 16 307.0 686.0 489.0 649.0
2 1 2 17 345.0 736.0 536.0 722.0
2 1 2 18 395.0 774.0 589.0 758.0
2 1 2 19 448.0 826.0 637.0 821.0
2 1 2 20 503.0 876.0 717.0 871.0
2 1 2 21 570.0 958.0 -1  -1 
2 1 2 22 638.0 962.0 -1  -1 
2 1 3 1 4.0 24.0 -1  -1 
2 1 3 2 6.0 34.0 -1  -1 
2 1 3 3 9.0 53.0 25.0 52.0
2 1 3 4 16.0 81.0 35.0 81.0
2 1 3 5 24.0 113.0 59.0 113.0
2 1 3 6 31.0 146.0 79.0 146.0
2 1 3 7 42.0 192.0 101.0 192.0
2 1 3 8 54.0 229.0 123.0 229.0
2 1 3 9 78.0 309.0 157.0 272.0
2 1 3 10 95.0 367.0 181.0 331.0
2 1 3 11 124.0 435.0 236.0 378.0
2 1 3 12 143.0 447.0 267.0 419.0
2 1 3 13 181.0 533.0 309.0 482.0
2 1 3 14 219.0 589.0 352.0 538.0
2 1 3 15 261.0 634.0 393.0 595.0
2 1 3 16 301.0 673.0 449.0 644.0
2 1 3 17 347.0 708.0 506.0 692.0
2 1 3 18 393.0 770.0 550.0 748.0
2 1 3 19 6.0 824.0 619.0 810.0
2 1 3 20 490.0 871.0 678.0 864.0
2 1 3 21 547.0 918.0 -1  -1 
2 1 3 22 648.0 944.0 -1  -1 
2 1 3 23 871.0 873.0 -1  -1 
2 2 1 1 4.0 24.0 -1  -1 
2 2 1 2 6.0 41.0 -1  -1 
2 2 1 3 10.0 54.0 24.0 54.0
2 2 1 4 16.0 81.0 40.0 81.0
2 2 1 5 23.0 114.0 60.0 112.0
2 2 1 6 29.0 151.0 80.0 150.0
2 2 1 7 39.0 204.0 108.0 204.0
2 2 1 8 51.0 231.0 134.0 231.0
2 2 1 9 83.0 318.0 163.0 291.0
2 2 1 10 100.0 362.0 206.0 322.0
2 2 1 11 136.0 399.0 231.0 377.0
2 2 1 12 158.0 444.0 271.0 426.0
2 2 1 13 183.0 520.0 306.0 497.0
2 2 1 14 213.0 586.0 360.0 555.0
2 2 1 15 242.0 634.0 403.0 607.0
2 2 1 16 265.0 682.0 472.0 655.0
2 2 1 17 311.0 723.0 519.0 720.0
2 2 1 18 358.0 773.0 574.0 766.0
2 2 1 19 419.0 822.0 621.0 812.0
2 2 1 20 508.0 871.0 679.0 869.0
2 2 1 21 552.0 951.0 -1  -1 
2 2 1 22 650.0 938.0 -1  -1 
2 2 1 23 770.0 927.0 -1  -1 
2 2 2 1 4.0 24.0 -1  -1 
2 2 2 2 6.0 47.0 -1  -1 
2 2 2 3 11.0 53.0 24.0 51.0
2 2 2 4 19.0 81.0 37.0 81.0
2 2 2 5 26.0 163.0 61.0 113.0
2 2 2 6 36.0 153.0 83.0 150.0
2 2 2 7 48.0 189.0 106.0 189.0
2 2 2 8 63.0 230.0 139.0 230.0
2 2 2 9 89.0 302.0 174.0 273.0
2 2 2 10 105.0 368.0 208.0 325.0
2 2 2 11 125.0 419.0 243.0 371.0
2 2 2 12 162.0 464.0 284.0 424.0
2 2 2 13 184.0 530.0 329.0 487.0
2 2 2 14 220.0 581.0 380.0 543.0
2 2 2 15 248.0 625.0 415.0 596.0
2 2 2 16 279.0 695.0 470.0 655.0
2 2 2 17 317.0 721.0 515.0 696.0
2 2 2 18 355.0 764.0 582.0 755.0
2 2 2 19 413.0 818.0 659.0 807.0
2 2 2 20 454.0 871.0 -1  -1 
2 2 2 21 535.0 921.0 -1  -1 
2 2 2 22 649.0 941.0 -1  -1 
2 2 3 1 4.0 24.0 -1  -1 
2 2 3 2 5.0 44.0 -1  -1 
2 2 3 3 10.0 53.0 24.0 52.0
2 2 3 4 17.0 82.0 38.0 82.0
2 2 3 5 25.0 117.0 59.0 111.0
2 2 3 6 35.0 158.0 79.0 150.0
2 2 3 7 48.0 187.0 107.0 187.0
2 2 3 8 59.0 280.0 134.0 226.0
2 2 3 9 76.0 311.0 157.0 277.0
2 2 3 10 99.0 360.0 197.0 321.0
2 2 3 11 135.0 411.0 247.0 372.0
2 2 3 12 166.0 478.0 282.0 425.0
2 2 3 13 194.0 502.0 322.0 484.0
2 2 3 14 229.0 601.0 367.0 534.0
2 2 3 15 262.0 607.0 400.0 579.0
2 2 3 16 297.0 670.0 458.0 636.0
2 2 3 17 343.0 715.0 510.0 693.0
2 2 3 18 367.0 755.0 558.0 753.0
2 2 3 19 403.0 811.0 633.0 804.0
2 2 3 20 442.0 866.0 698.0 865.0
2 2 3 21 482.0 913.0 -1  -1 
2 2 3 22 529.0 857.0 -1  -1 
2 3 1 1 4.0 24.0 -1  -1 
2 3 1 2 5.0 44.0 -1  -1 
2 3 1 3 8.0 54.0 25.0 54.0
2 3 1 4 13.0 80.0 35.0 80.0
2 3 1 5 20.0 117.0 58.0 111.0
2 3 1 6 27.0 150.0 76.0 150.0
2 3 1 7 38.0 190.0 101.0 189.0
2 3 1 8 56.0 236.0 127.0 230.0
2 3 1 9 89.0 291.0 173.0 273.0
2 3 1 10 114.0 334.0 201.0 320.0
2 3 1 11 148.0 391.0 237.0 372.0
2 3 1 12 169.0 444.0 275.0 422.0
2 3 1 13 204.0 511.0 318.0 475.0
2 3 1 14 236.0 559.0 363.0 534.0
2 3 1 15 276.0 615.0 414.0 584.0
2 3 1 16 333.0 659.0 457.0 640.0
2 3 1 17 385.0 714.0 495.0 702.0
2 3 1 18 426.0 757.0 544.0 750.0
2 3 1 19 476.0 814.0 588.0 808.0
2 3 1 20 523.0 878.0 663.0 866.0
2 3 1 21 594.0 914.0 -1  -1 
2 3 1 22 628.0 917.0 -1  -1 
2 3 2 1 4.0 23.0 -1  -1 
2 3 2 2 5.0 38.0 -1  -1 
2 3 2 3 9.0 53.0 23.0 51.0
2 3 2 4 13.0 79.0 35.0 79.0
2 3 2 5 21.0 115.0 60.0 111.0
2 3 2 6 27.0 150.0 76.0 150.0
2 3 2 7 39.0 187.0 107.0 187.0
2 3 2 8 48.0 231.0 132.0 229.0
2 3 2 9 66.0 293.0 164.0 282.0
2 3 2 10 90.0 346.0 207.0 318.0
2 3 2 11 127.0 391.0 240.0 378.0
2 3 2 12 154.0 447.0 283.0 417.0
2 3 2 13 179.0 502.0 326.0 488.0
2 3 2 14 208.0 567.0 369.0 549.0
2 3 2 15 269.0 613.0 415.0 602.0
2 3 2 16 299.0 661.0 459.0 647.0
2 3 2 17 339.0 714.0 538.0 714.0
2 3 2 18 383.0 753.0 599.0 747.0
2 3 2 19 429.0 805.0 650.0 802.0
2 3 2 20 451.0 861.0 -1  -1 
2 3 2 21 528.0 905.0 -1  -1 
2 3 2 22 788.0 790.0 -1  -1 
2 3 3 1 4.0 42.0 -1  -1 
2 3 3 2 6.0 41.0 -1  -1 
2 3 3 3 9.0 55.0 25.0 55.0
2 3 3 4 17.0 82.0 36.0 82.0
2 3 3 5 21.0 114.0 60.0 112.0
2 3 3 6 32.0 148.0 84.0 148.0
2 3 3 7 39.0 187.0 106.0 184.0
2 3 3 8 55.0 229.0 137.0 229.0
2 3 3 9 64.0 343.0 171.0 291.0
2 3 3 10 91.0 350.0 212.0 324.0
2 3 3 11 140.0 396.0 249.0 374.0
2 3 3 12 160.0 430.0 289.0 414.0
2 3 3 13 201.0 493.0 338.0 479.0
2 3 3 14 229.0 556.0 399.0 526.0
2 3 3 15 264.0 592.0 452.0 584.0
2 3 3 16 314.0 648.0 505.0 629.0
2 3 3 17 334.0 685.0 551.0 685.0
2 3 3 18 383.0 746.0 613.0 745.0
2 3 3 19 405.0 803.0 -1  -1 
2 3 3 20 433.0 857.0 -1  -1 
2 3 3 21 553.0 893.0 -1  -1 
2 3 3 22 770.0 772.0 -1  -1 
2 3 4 1 4.0 23.0 -1  -1 
2 3 4 2 6.0 42.0 -1  -1 
2 3 4 3 10.0 53.0 22.0 53.0
2 3 4 4 15.0 82.0 34.0 82.0
2 3 4 5 21.0 114.0 64.0 113.0
2 3 4 6 30.0 153.0 80.0 150.0
2 3 4 7 43.0 188.0 106.0 188.0
2 3 4 8 52.0 231.0 135.0 225.0
2 3 4 9 82.0 305.0 161.0 277.0
2 3 4 10 94.0 334.0 208.0 317.0
2 3 4 11 144.0 390.0 240.0 376.0
2 3 4 12 153.0 443.0 279.0 419.0
2 3 4 13 183.0 506.0 316.0 474.0
2 3 4 14 226.0 600.0 373.0 520.0
2 3 4 15 274.0 601.0 424.0 584.0
2 3 4 16 317.0 667.0 482.0 637.0
2 3 4 17 378.0 686.0 537.0 686.0
2 3 4 18 431.0 754.0 593.0 747.0
2 3 4 19 495.0 808.0 662.0 808.0
2 3 4 20 545.0 859.0 -1  -1 
2 3 4 21 650.0 895.0 -1  -1 
2 4 1 1 4.0 22.0 -1  -1 
2 4 1 2 5.0 35.0 -1  -1 
2 4 1 3 10.0 57.0 21.0 52.0
2 4 1 4 16.0 80.0 33.0 80.0
2 4 1 5 23.0 112.0 57.0 112.0
2 4 1 6 29.0 147.0 79.0 147.0
2 4 1 7 39.0 187.0 100.0 181.0
2 4 1 8 50.0 231.0 136.0 226.0
2 4 1 9 76.0 273.0 161.0 273.0
2 4 1 10 94.0 356.0 201.0 326.0
2 4 1 11 122.0 431.0 239.0 373.0
2 4 1 12 160.0 435.0 273.0 418.0
2 4 1 13 186.0 516.0 317.0 485.0
2 4 1 14 220.0 577.0 354.0 528.0
2 4 1 15 263.0 615.0 410.0 591.0
2 4 1 16 293.0 658.0 453.0 640.0
2 4 1 17 340.0 713.0 508.0 689.0
2 4 1 18 396.0 750.0 566.0 739.0
2 4 1 19 446.0 802.0 625.0 796.0
2 4 1 20 514.0 855.0 670.0 855.0
2 4 1 21 582.0 903.0 -1  -1 
2 4 1 22 691.0 914.0 -1  -1 
2 4 3 1 3.0 23.0 -1  -1 
2 4 3 2 5.0 43.0 -1  -1 
2 4 3 3 8.0 52.0 26.0 52.0
2 4 3 4 14.0 81.0 36.0 81.0
2 4 3 5 22.0 112.0 53.0 111.0
2 4 3 6 29.0 148.0 72.0 148.0
2 4 3 7 43.0 180.0 92.0 180.0
2 4 3 8 53.0 227.0 121.0 227.0
2 4 3 9 71.0 287.0 151.0 271.0
2 4 3 10 107.0 360.0 189.0 319.0
2 4 3 11 132.0 380.0 216.0 362.0
2 4 3 12 163.0 429.0 243.0 409.0
2 4 3 13 200.0 482.0 282.0 470.0
2 4 3 14 222.0 543.0 328.0 525.0
2 4 3 15 261.0 606.0 389.0 578.0
2 4 3 16 284.0 645.0 440.0 619.0
2 4 3 17 353.0 694.0 498.0 675.0
2 4 3 18 384.0 739.0 549.0 732.0
2 4 3 19 449.0 789.0 608.0 789.0
2 4 3 20 508.0 845.0 691.0 839.0
2 4 3 21 571.0 885.0 -1  -1 
2 4 4 1 3.0 23.0 -1  -1 
2 4 4 2 5.0 36.0 -1  -1 
2 4 4 3 8.0 51.0 22.0 51.0
2 4 4 4 16.0 81.0 33.0 81.0
2 4 4 5 25.0 112.0 59.0 112.0
2 4 4 6 34.0 147.0 76.0 147.0
2 4 4 7 46.0 217.0 102.0 183.0
2 4 4 8 69.0 241.0 130.0 225.0
2 4 4 9 87.0 288.0 166.0 278.0
2 4 4 10 112.0 346.0 199.0 319.0
2 4 4 11 136.0 394.0 235.0 368.0
2 4 4 12 170.0 426.0 278.0 411.0
2 4 4 13 199.0 501.0 330.0 480.0
2 4 4 14 236.0 543.0 377.0 528.0
2 4 4 15 262.0 593.0 438.0 581.0
2 4 4 16 323.0 644.0 477.0 621.0
2 4 4 17 375.0 689.0 531.0 676.0
2 4 4 18 418.0 740.0 610.0 737.0
2 4 4 19 470.0 797.0 651.0 792.0
2 4 4 20 528.0 851.0 -1  -1 
2 4 4 21 610.0 875.0 -1  -1 
3 1 1 1 3.0 23.0 -1  -1 
3 1 1 2 5.0 41.0 -1  -1 
3 1 1 3 8.0 54.0 21.0 51.0
3 1 1 4 15.0 82.0 33.0 82.0
3 1 1 5 22.0 111.0 55.0 111.0
3 1 1 6 32.0 157.0 70.0 149.0
3 1 1 7 43.0 190.0 104.0 187.0
3 1 1 8 61.0 257.0 123.0 226.0
3 1 1 9 87.0 301.0 165.0 280.0
3 1 1 10 106.0 354.0 190.0 337.0
3 1 1 11 122.0 403.0 221.0 378.0
3 1 1 12 153.0 448.0 264.0 417.0
3 1 1 13 182.0 508.0 300.0 492.0
3 1 1 14 221.0 564.0 355.0 534.0
3 1 1 15 254.0 626.0 404.0 595.0
3 1 1 16 292.0 667.0 454.0 643.0
3 1 1 17 325.0 716.0 495.0 695.0
3 1 1 18 365.0 765.0 533.0 749.0
3 1 1 19 398.0 810.0 595.0 808.0
3 1 1 20 441.0 866.0 641.0 864.0
3 1 1 21 495.0 940.0 -1  -1 
3 1 1 22 668.0 929.0 -1  -1 
3 1 1 23 841.0 843.0 -1  -1 
3 1 2 1 4.0 22.0 -1  -1 
3 1 2 2 6.0 34.0 -1  -1 
3 1 2 3 10.0 54.0 22.0 51.0
3 1 2 4 18.0 116.0 33.0 82.0
3 1 2 5 24.0 114.0 62.0 113.0
3 1 2 6 32.0 149.0 83.0 149.0
3 1 2 7 43.0 183.0 112.0 183.0
3 1 2 8 62.0 239.0 135.0 230.0
3 1 2 9 82.0 294.0 164.0 272.0
3 1 2 10 107.0 357.0 200.0 321.0
3 1 2 11 127.0 399.0 243.0 367.0
3 1 2 12 165.0 450.0 297.0 414.0
3 1 2 13 191.0 524.0 350.0 490.0
3 1 2 14 232.0 561.0 388.0 540.0
3 1 2 15 275.0 615.0 447.0 594.0
3 1 2 16 308.0 665.0 505.0 644.0
3 1 2 17 341.0 709.0 541.0 698.0
3 1 2 18 394.0 759.0 601.0 747.0
3 1 2 19 436.0 808.0 -1  -1 
3 1 2 20 457.0 866.0 -1  -1 
3 1 2 21 514.0 917.0 -1  -1 
3 1 2 22 735.0 892.0 -1  -1 
3 1 3 1 3.0 23.0 -1  -1 
3 1 3 2 6.0 40.0 -1  -1 
3 1 3 3 12.0 53.0 25.0 53.0
3 1 3 4 16.0 82.0 39.0 79.0
3 1 3 5 24.0 115.0 62.0 115.0
3 1 3 6 32.0 150.0 80.0 150.0
3 1 3 7 43.0 192.0 109.0 187.0
3 1 3 8 55.0 232.0 130.0 229.0
3 1 3 9 79.0 314.0 161.0 282.0
3 1 3 10 101.0 357.0 210.0 319.0
3 1 3 11 131.0 405.0 246.0 371.0
3 1 3 12 147.0 450.0 286.0 423.0
3 1 3 13 175.0 522.0 325.0 476.0
3 1 3 14 204.0 564.0 361.0 530.0
3 1 3 15 257.0 654.0 412.0 580.0
3 1 3 16 298.0 666.0 458.0 640.0
3 1 3 17 337.0 711.0 503.0 701.0
3 1 3 18 393.0 757.0 569.0 757.0
3 1 3 19 449.0 810.0 625.0 810.0
3 1 3 20 486.0 870.0 739.0 867.0
3 1 3 21 534.0 921.0 -1  -1 
3 1 3 22 695.0 929.0 -1  -1 
3 2 1 1 4.0 23.0 -1  -1 
3 2 1 2 6.0 44.0 -1  -1 
3 2 1 3 12.0 53.0 -1  -1 
3 2 1 4 21.0 83.0 -1  -1 
3 2 1 5 31.0 118.0 -1  -1 
3 2 1 6 39.0 162.0 -1  -1 
3 2 1 7 52.0 193.0 -1  -1 
3 2 1 8 72.0 239.0 -1  -1 
3 2 1 9 97.0 285.0 -1  -1 
3 2 1 10 120.0 360.0 -1  -1 
3 2 1 11 151.0 398.0 -1  -1 
3 2 1 12 176.0 441.0 -1  -1 
3 2 1 13 209.0 493.0 -1  -1 
3 2 1 14 249.0 570.0 -1  -1 
3 2 1 15 291.0 617.0 -1  -1 
3 2 1 16 314.0 668.0 -1  -1 
3 2 1 17 364.0 712.0 -1  -1 
3 2 1 18 409.0 767.0 -1  -1 
3 2 1 19 436.0 824.0 -1  -1 
3 2 1 20 470.0 870.0 -1  -1 
3 2 1 21 539.0 915.0 -1  -1 
3 2 2 1 4.0 25.0 -1  -1 
3 2 2 2 5.0 38.0 -1  -1 
3 2 2 3 10.0 54.0 24.0 51.0
3 2 2 4 15.0 82.0 36.0 82.0
3 2 2 5 24.0 112.0 57.0 112.0
3 2 2 6 32.0 153.0 74.0 147.0
3 2 2 7 43.0 198.0 99.0 189.0
3 2 2 8 57.0 231.0 128.0 229.0
3 2 2 9 81.0 279.0 173.0 270.0
3 2 2 10 101.0 361.0 209.0 332.0
3 2 2 11 141.0 390.0 238.0 374.0
3 2 2 12 164.0 449.0 285.0 415.0
3 2 2 13 198.0 508.0 329.0 476.0
3 2 2 14 227.0 572.0 374.0 527.0
3 2 2 15 261.0 599.0 434.0 575.0
3 2 2 16 310.0 651.0 489.0 631.0
3 2 2 17 3.0 692.0 547.0 692.0
3 2 2 18 382.0 765.0 -1  -1 
3 2 2 19 402.0 812.0 -1  -1 
3 2 2 20 458.0 857.0 -1  -1 
3 2 2 21 562.0 861.0 -1  -1 
3 2 3 1 3.0 23.0 -1  -1 
3 2 3 2 4.0 44.0 -1  -1 
3 2 3 3 9.0 54.0 24.0 52.0
3 2 3 4 16.0 87.0 37.0 81.0
3 2 3 5 25.0 114.0 60.0 114.0
3 2 3 6 34.0 150.0 82.0 150.0
3 2 3 7 48.0 184.0 111.0 184.0
3 2 3 8 62.0 247.0 137.0 227.0
3 2 3 9 77.0 306.0 177.0 276.0
3 2 3 10 99.0 353.0 206.0 321.0
3 2 3 11 138.0 409.0 252.0 374.0
3 2 3 12 165.0 450.0 289.0 426.0
3 2 3 13 195.0 507.0 344.0 479.0
3 2 3 14 224.0 557.0 391.0 531.0
3 2 3 15 267.0 626.0 436.0 579.0
3 2 3 16 298.0 648.0 490.0 635.0
3 2 3 17 342.0 697.0 551.0 691.0
3 2 3 18 386.0 757.0 617.0 757.0
3 2 3 19 413.0 811.0 -1  -1 
3 2 3 20 458.0 866.0 -1  -1 
3 2 3 21 527.0 877.0 -1  -1 
3 2 3 22 578.0 580.0 -1  -1 
3 2 4 1 5.0 21.0 -1  -1 
3 2 4 2 7.0 36.0 -1  -1 
3 2 4 3 13.0 54.0 -1  -1 
3 2 4 4 22.0 83.0 -1  -1 
3 2 4 5 37.0 116.0 -1  -1 
3 2 4 6 57.0 152.0 -1  -1 
3 2 4 7 79.0 188.0 -1  -1 
3 2 4 8 106.0 234.0 -1  -1 
3 2 4 9 135.0 287.0 -1  -1 
3 2 4 10 163.0 360.0 -1  -1 
3 2 4 11 192.0 421.0 -1  -1 
3 2 4 12 223.0 455.0 -1  -1 
3 2 4 13 257.0 516.0 -1  -1 
3 2 4 14 292.0 600.0 -1  -1 
3 2 4 15 330.0 623.0 -1  -1 
3 2 4 16 370.0 672.0 -1  -1 
3 2 4 17 414.0 718.0 -1  -1 
3 2 4 18 455.0 782.0 -1  -1 
3 2 4 19 490.0 826.0 -1  -1 
3 2 4 20 532.0 879.0 -1  -1 
3 2 4 21 582.0 939.0 -1  -1 
3 2 4 22 684.0 934.0 -1  -1 
3 4 1 2 9.0 42.0 -1  -1 
3 4 1 3 13.0 53.0 -1  -1 
3 4 1 4 18.0 80.0 34.0 80.0
3 4 1 5 26.0 110.0 56.0 110.0
3 4 1 6 32.0 144.0 77.0 144.0
3 4 1 7 45.0 263.0 118.0 184.0
3 4 1 8 60.0 340.0 149.0 228.0
3 4 1 9 83.0 357.0 175.0 269.0
3 4 1 10 101.0 415.0 210.0 331.0
3 4 1 11 129.0 448.0 241.0 367.0
3 4 1 12 149.0 492.0 286.0 417.0
3 4 1 13 182.0 544.0 331.0 465.0
3 4 1 14 213.0 585.0 368.0 523.0
3 4 1 15 240.0 643.0 422.0 591.0
3 4 1 16 287.0 676.0 480.0 632.0
3 4 1 17 325.0 714.0 535.0 692.0
3 4 1 18 361.0 777.0 587.0 749.0
3 4 1 19 417.0 817.0 648.0 802.0
3 4 1 20 438.0 868.0 -1  -1 
3 4 1 21 478.0 921.0 -1  -1 
3 4 1 22 531.0 957.0 -1  -1 
3 4 1 23 597.0 819.0 -1  -1 
3 4 3 1 7.0 36.0 -1  -1 
3 4 3 2 7.0 47.0 -1  -1 
3 4 3 3 10.0 56.0 -1  -1 
3 4 3 4 16.0 83.0 -1  -1 
3 4 3 5 23.0 122.0 -1  -1 
3 4 3 6 30.0 152.0 -1  -1 
3 4 3 7 40.0 200.0 -1  -1 
3 4 3 8 50.0 233.0 -1  -1 
3 4 3 9 71.0 326.0 -1  -1 
3 4 3 10 96.0 364.0 -1  -1 
3 4 3 11 138.0 420.0 -1  -1 
3 4 3 12 159.0 460.0 -1  -1 
3 4 3 13 192.0 520.0 -1  -1 
3 4 3 14 214.0 583.0 -1  -1 
3 4 3 15 246.0 644.0 -1  -1 
3 4 3 16 284.0 681.0 -1  -1 
3 4 3 17 337.0 724.0 -1  -1 
3 4 3 18 388.0 784.0 -1  -1 
3 4 3 19 420.0 844.0 -1  -1 
3 4 3 20 467.0 887.0 -1  -1 
3 4 3 21 537.0 943.0 -1  -1 
3 4 3 22 612.0 974.0 -1  -1 
3 4 4 1 16.0 24.0 -1  -1 
3 4 4 2 13.0 34.0 -1  -1 
3 4 4 3 14.0 51.0 -1  -1 
3 4 4 4 18.0 81.0 34.0 81.0
3 4 4 5 26.0 119.0 61.0 114.0
3 4 4 6 34.0 149.0 76.0 149.0
3 4 4 7 48.0 255.0 107.0 182.0
3 4 4 8 59.0 244.0 121.0 224.0
3 4 4 9 79.0 317.0 157.0 270.0
3 4 4 10 104.0 347.0 189.0 320.0
3 4 4 11 133.0 393.0 233.0 367.0
3 4 4 12 152.0 448.0 277.0 413.0
3 4 4 13 179.0 500.0 323.0 477.0
3 4 4 14 203.0 573.0 359.0 536.0
3 4 4 15 253.0 614.0 412.0 586.0
3 4 4 16 281.0 694.0 459.0 639.0
3 4 4 17 320.0 717.0 507.0 687.0
3 4 4 18 358.0 773.0 556.0 756.0
3 4 4 19 412.0 815.0 625.0 807.0
3 4 4 20 446.0 863.0 677.0 856.0
3 4 4 21 504.0 915.0 -1  -1 
3 4 4 22 618.0 952.0 -1  -1 
4 1 1 1 4.0 22.0 -1  -1 
4 1 1 2 5.0 35.0 -1  -1 
4 1 1 3 12.0 56.0 20.0 43.0
4 1 1 4 16.0 82.0 36.0 82.0
4 1 1 5 26.0 113.0 58.0 110.0
4 1 1 6 33.0 145.0 77.0 145.0
4 1 1 7 49.0 182.0 101.0 182.0
4 1 1 8 72.0 222.0 137.0 222.0
4 1 1 9 93.0 261.0 162.0 261.0
4 1 1 10 139.0 308.0 198.0 308.0
4 1 1 11 170.0 358.0 249.0 350.0
4 1 1 12 193.0 398.0 285.0 398.0
4 1 1 13 245.0 449.0 -1  -1 
4 1 1 14 350.0 497.0 -1  -1 
4 1 1 15 435.0 480.0 -1  -1 
4 1 3 1 4.0 22.0 -1  -1 
4 1 3 2 5.0 37.0 -1  -1 
4 1 3 3 11.0 62.0 24.0 41.0
4 1 3 4 17.0 82.0 35.0 82.0
4 1 3 5 27.0 113.0 58.0 110.0
4 1 3 6 35.0 145.0 75.0 145.0
4 1 3 7 55.0 185.0 92.0 185.0
4 1 3 8 80.0 229.0 118.0 229.0
4 1 3 9 107.0 268.0 162.0 268.0
4 1 3 10 133.0 321.0 205.0 316.0
4 1 3 11 169.0 360.0 233.0 356.0
4 1 3 12 200.0 404.0 291.0 404.0
4 1 3 13 288.0 453.0 341.0 453.0
4 1 3 14 325.0 508.0 -1  -1 
4 1 3 15 386.0 553.0 -1  -1 
4 1 3 16 470.0 588.0 -1  -1 
4 1 4 1 4.0 23.0 -1  -1 
4 1 4 2 6.0 33.0 -1  -1 
4 1 4 3 10.0 53.0 22.0 51.0
4 1 4 4 17.0 81.0 33.0 81.0
4 1 4 5 26.0 110.0 57.0 110.0
4 1 4 6 33.0 145.0 77.0 145.0
4 1 4 7 48.0 185.0 98.0 185.0
4 1 4 8 67.0 223.0 128.0 223.0
4 1 4 9 101.0 268.0 162.0 268.0
4 1 4 10 133.0 306.0 200.0 306.0
4 1 4 11 190.0 359.0 237.0 359.0
4 1 4 12 209.0 405.0 -1  -1 
4 1 4 13 279.0 451.0 -1  -1 
4 1 4 14 288.0 507.0 -1  -1 
4 2 3 1 9.0 22.0 -1  -1 
4 2 3 2 8.0 40.0 -1  -1 
4 2 3 3 11.0 56.0 21.0 52.0
4 2 3 4 15.0 82.0 35.0 82.0
4 2 3 5 25.0 114.0 57.0 113.0
4 2 3 6 31.0 146.0 74.0 146.0
4 2 3 7 45.0 182.0 104.0 182.0
4 2 3 8 58.0 226.0 132.0 226.0
