#Limiti di energia lasciata in Si1 per identificazione in Z e A per PSA Imax-E in Si1
#blocco qua tel Z ESi1minZid ESi1maxZid ESi1minAid ESi1maxAid
2 1 1 11 93.0 417.0 250.0 370.0
2 1 1 12 116.0 425.0 304.0 425.0
2 1 1 13 128.0 490.0 353.0 471.0
2 1 1 14 146.0 531.0 403.0 531.0
2 1 1 15 167.0 598.0 469.0 579.0
2 1 1 16 207.0 669.0 545.0 669.0
2 1 1 17 242.0 715.0 603.0 706.0
2 1 1 18 271.0 803.0 -1  -1 
2 1 1 19 303.0 855.0 -1  -1 
2 1 1 20 340.0 913.0 -1  -1 
2 1 1 21 417.0 934.0 -1  -1 
2 1 1 22 399.0 984.0 -1  -1 
2 1 1 23 467.0 650.0 -1  -1 
2 1 2 3 9.0 47.0 23.0 41.0
2 1 2 4 13.0 73.0 19.0 66.0
2 1 2 5 23.0 104.0 54.0 99.0
2 1 2 6 30.0 132.0 74.0 128.0
2 1 2 7 38.0 174.0 103.0 166.0
2 1 2 8 47.0 213.0 127.0 205.0
2 1 2 9 61.0 260.0 155.0 245.0
2 1 2 10 72.0 299.0 188.0 290.0
2 1 2 11 85.0 344.0 240.0 329.0
2 1 2 12 97.0 387.0 291.0 379.0
2 1 2 13 123.0 436.0 328.0 417.0
2 1 2 14 139.0 480.0 364.0 468.0
2 1 2 15 159.0 541.0 423.0 521.0
2 1 2 16 194.0 598.0 502.0 581.0
2 1 2 17 230.0 655.0 575.0 644.0
2 1 2 18 291.0 719.0 -1  -1 
2 1 2 19 327.0 806.0 -1  -1 
2 1 2 20 368.0 877.0 -1  -1 
2 1 2 21 414.0 934.0 -1  -1 
2 1 2 22 415.0 947.0 -1  -1 
2 1 2 23 479.0 943.0 -1  -1 
2 1 2 24 893.0 895.0 -1  -1 
2 1 3 2 6.0 37.0 -1  -1 
2 1 3 3 11.0 56.0 25.0 55.0
2 1 3 4 18.0 82.0 18.0 82.0
2 1 3 5 25.0 116.0 52.0 116.0
2 1 3 6 31.0 154.0 72.0 154.0
2 1 3 7 39.0 190.0 97.0 190.0
2 1 3 8 51.0 239.0 122.0 239.0
2 1 3 9 61.0 281.0 157.0 281.0
2 1 3 10 74.0 322.0 192.0 322.0
2 1 3 11 82.0 368.0 235.0 368.0
2 1 3 12 100.0 415.0 279.0 415.0
2 1 3 13 113.0 469.0 322.0 469.0
2 1 3 14 128.0 518.0 375.0 518.0
2 1 3 15 157.0 575.0 430.0 575.0
2 1 3 16 179.0 631.0 476.0 631.0
2 1 3 17 195.0 696.0 533.0 696.0
2 1 3 18 219.0 756.0 -1  -1 
2 1 3 19 247.0 820.0 -1  -1 
2 1 3 20 286.0 899.0 -1  -1 
2 1 3 21 326.0 928.0 -1  -1 
2 1 3 22 350.0 750.0 -1  -1 
2 1 3 23 389.0 509.0 -1  -1 
2 1 3 24 516.0 518.0 -1  -1 
2 2 1 2 6.0 44.0 -1  -1 
2 2 1 3 11.0 57.0 -1  -1 
2 2 1 4 17.0 85.0 19.0 83.0
2 2 1 5 23.0 118.0 50.0 118.0
2 2 1 6 32.0 152.0 68.0 152.0
2 2 1 7 41.0 201.0 90.0 195.0
2 2 1 8 50.0 234.0 122.0 234.0
2 2 1 9 63.0 277.0 154.0 277.0
2 2 1 10 73.0 325.0 191.0 325.0
2 2 1 11 91.0 370.0 227.0 370.0
2 2 1 12 105.0 426.0 265.0 426.0
2 2 1 13 121.0 471.0 314.0 471.0
2 2 1 14 138.0 530.0 359.0 530.0
2 2 1 15 153.0 580.0 423.0 580.0
2 2 1 16 179.0 661.0 476.0 646.0
2 2 1 17 198.0 706.0 552.0 701.0
2 2 1 18 232.0 776.0 639.0 769.0
2 2 1 19 261.0 845.0 -1  -1 
2 2 1 20 312.0 913.0 -1  -1 
2 2 1 21 341.0 929.0 -1  -1 
2 2 1 22 374.0 978.0 -1  -1 
2 2 1 23 410.0 540.0 -1  -1 
2 2 1 24 556.0 680.0 -1  -1 
2 2 2 2 7.0 49.0 -1  -1 
2 2 2 3 15.0 60.0 -1  -1 
2 2 2 4 22.0 84.0 27.0 83.0
2 2 2 5 31.0 119.0 60.0 117.0
2 2 2 6 40.0 168.0 85.0 168.0
2 2 2 7 50.0 196.0 109.0 196.0
2 2 2 8 66.0 234.0 138.0 234.0
2 2 2 9 77.0 280.0 177.0 276.0
2 2 2 10 86.0 327.0 212.0 323.0
2 2 2 11 105.0 378.0 251.0 367.0
2 2 2 12 120.0 416.0 294.0 416.0
2 2 2 13 152.0 467.0 347.0 467.0
2 2 2 14 165.0 520.0 409.0 520.0
2 2 2 15 182.0 587.0 477.0 574.0
2 2 2 16 214.0 631.0 541.0 631.0
2 2 2 17 230.0 695.0 -1  -1 
2 2 2 18 254.0 754.0 -1  -1 
2 2 2 19 304.0 823.0 -1  -1 
2 2 2 20 354.0 864.0 -1  -1 
2 2 2 21 401.0 908.0 -1  -1 
2 2 2 22 423.0 983.0 -1  -1 
2 2 2 23 482.0 566.0 -1  -1 
2 2 2 24 673.0 675.0 -1  -1 
2 2 3 2 5.0 56.0 -1  -1 
2 2 3 3 11.0 53.0 28.0 52.0
2 2 3 4 18.0 84.0 19.0 84.0
2 2 3 5 27.0 118.0 48.0 116.0
2 2 3 6 35.0 152.0 74.0 152.0
2 2 3 7 47.0 195.0 96.0 195.0
2 2 3 8 55.0 241.0 121.0 241.0
2 2 3 9 66.0 280.0 158.0 280.0
2 2 3 10 79.0 332.0 189.0 332.0
2 2 3 11 96.0 373.0 225.0 373.0
2 2 3 12 105.0 422.0 282.0 422.0
2 2 3 13 120.0 478.0 322.0 472.0
2 2 3 14 135.0 525.0 362.0 525.0
2 2 3 15 150.0 580.0 412.0 580.0
2 2 3 16 176.0 636.0 473.0 636.0
2 2 3 17 201.0 699.0 590.0 699.0
2 2 3 18 219.0 759.0 662.0 759.0
2 2 3 19 245.0 814.0 -1  -1 
2 2 3 20 312.0 867.0 -1  -1 
2 2 3 21 338.0 887.0 -1  -1 
2 2 3 22 383.0 671.0 -1  -1 
2 2 3 23 418.0 446.0 -1  -1 
2 2 4 2 5.0 28.0 -1  -1 
2 2 4 3 11.0 51.0 24.0 41.0
2 2 4 4 17.0 76.0 17.0 65.0
2 2 4 5 27.0 106.0 54.0 97.0
2 2 4 6 35.0 136.0 77.0 131.0
2 2 4 7 45.0 173.0 99.0 164.0
2 2 4 8 56.0 213.0 124.0 204.0
2 2 4 9 71.0 251.0 162.0 246.0
2 2 4 10 89.0 286.0 203.0 286.0
2 2 4 11 100.0 330.0 255.0 321.0
2 2 4 12 118.0 380.0 299.0 372.0
2 2 4 13 135.0 417.0 345.0 417.0
2 2 4 14 157.0 467.0 397.0 467.0
2 2 4 15 174.0 515.0 444.0 515.0
2 2 4 16 197.0 579.0 498.0 579.0
2 2 4 17 221.0 645.0 567.0 637.0
2 2 4 18 255.0 702.0 -1  -1 
2 2 4 19 265.0 769.0 -1  -1 
2 2 4 20 321.0 856.0 -1  -1 
2 2 4 21 349.0 855.0 -1  -1 
2 2 4 22 447.0 809.0 -1  -1 
2 2 4 23 423.0 606.0 -1  -1 
2 4 2 2 6.0 31.0 -1  -1 
2 4 2 3 12.0 57.0 21.0 57.0
2 4 2 4 18.0 85.0 18.0 83.0
2 4 2 5 25.0 118.0 44.0 118.0
2 4 2 6 35.0 151.0 62.0 151.0
2 4 2 7 43.0 192.0 92.0 192.0
2 4 2 8 56.0 235.0 121.0 235.0
2 4 2 9 65.0 276.0 152.0 276.0
2 4 2 10 81.0 322.0 187.0 322.0
2 4 2 11 94.0 368.0 225.0 368.0
2 4 2 12 110.0 416.0 268.0 416.0
2 4 2 13 118.0 461.0 316.0 461.0
2 4 2 14 137.0 519.0 364.0 519.0
2 4 2 15 154.0 575.0 419.0 575.0
2 4 2 16 174.0 622.0 473.0 622.0
2 4 2 17 201.0 686.0 537.0 686.0
2 4 2 18 226.0 752.0 615.0 752.0
2 4 2 19 267.0 796.0 -1  -1 
2 4 2 20 313.0 847.0 -1  -1 
2 4 2 21 353.0 893.0 -1  -1 
2 4 2 22 363.0 631.0 -1  -1 
2 4 2 23 451.0 453.0 -1  -1 
2 4 4 2 7.0 33.0 -1  -1 
2 4 4 3 12.0 58.0 23.0 55.0
2 4 4 4 19.0 84.0 19.0 84.0
2 4 4 5 28.0 116.0 46.0 116.0
2 4 4 6 38.0 156.0 68.0 156.0
2 4 4 7 45.0 192.0 96.0 192.0
2 4 4 8 55.0 242.0 119.0 242.0
2 4 4 9 66.0 282.0 152.0 282.0
2 4 4 10 81.0 326.0 182.0 326.0
2 4 4 11 89.0 369.0 231.0 369.0
2 4 4 12 104.0 425.0 272.0 425.0
2 4 4 13 114.0 474.0 321.0 474.0
2 4 4 14 136.0 525.0 365.0 525.0
2 4 4 15 152.0 587.0 432.0 574.0
2 4 4 16 167.0 639.0 498.0 639.0
2 4 4 17 184.0 691.0 572.0 691.0
2 4 4 18 216.0 750.0 682.0 750.0
2 4 4 19 281.0 805.0 -1  -1 
2 4 4 20 319.0 634.0 -1  -1 
2 4 4 21 362.0 782.0 -1  -1 
2 4 4 22 380.0 716.0 -1  -1 
